2.333919678379572948e-04 2.333919678379584332e-04 4.235958662676616877e-04 1.150727641819962021e-03 1.150727641819962238e-03 1.251199011922853911e-03
2.374578641724514529e-04 2.374578641724526184e-04 4.315633941377080272e-04 1.149109739243238176e-03 1.149109739243238610e-03 1.252139563508337852e-03
2.414748929700463352e-04 2.414748929700480428e-04 4.395053814169869980e-04 1.147475567463270615e-03 1.147475567463271265e-03 1.253014670318708954e-03
2.454412460132725216e-04 2.454412460132733890e-04 4.474216089449916918e-04 1.145827104429541056e-03 1.145827104429541490e-03 1.253822362715608556e-03
2.493551214863619185e-04 2.493551214863624064e-04 4.553118615952713843e-04 1.144166400434250708e-03 1.144166400434250708e-03 1.254560804088702139e-03
2.532147288738924263e-04 2.532147288738931311e-04 4.631759280052961665e-04 1.142495573038552906e-03 1.142495573038553123e-03 1.255228290298365367e-03
2.570182940117088843e-04 2.570182940117093722e-04 4.710136002848982844e-04 1.140816801554301240e-03 1.140816801554301674e-03 1.255823248732257109e-03
2.607640643056284482e-04 2.607640643056290987e-04 4.788246737575588947e-04 1.139132321084288446e-03 1.139132321084288663e-03 1.256344237001139367e-03
2.644503140920261551e-04 2.644503140920274561e-04 4.866089467100187288e-04 1.137444416143271360e-03 1.137444416143271577e-03 1.256789941291653907e-03
2.680753501136410384e-04 2.680753501136419058e-04 4.943662201262834016e-04 1.135755413885306681e-03 1.135755413885306897e-03 1.257159174395900813e-03
2.716375171183196564e-04 2.716375171183204153e-04 5.020962974593508234e-04 1.134067676949208382e-03 1.134067676949208382e-03 1.257450873442298323e-03
2.751352035275809386e-04 2.751352035275817518e-04 5.097989843702390757e-04 1.132383595963928425e-03 1.132383595963928642e-03 1.257664097345326162e-03
2.785668471849014980e-04 2.785668471849023112e-04 5.174740885028498777e-04 1.130705581728698927e-03 1.130705581728699144e-03 1.257798023999117006e-03
2.819309411260952471e-04 2.819309411260966024e-04 5.251214192225687983e-04 1.129036057116601308e-03 1.129036057116601741e-03 1.257851947233982375e-03
2.852260393760109930e-04 2.852260393760111556e-04 5.327407873867529920e-04 1.127377448722806028e-03 1.127377448722806244e-03 1.257825273559560380e-03
2.884507627114848353e-04 2.884507627114857569e-04 5.403320050777774214e-04 1.125732178311853512e-03 1.125732178311853729e-03 1.257717518715030991e-03
2.916038043829064538e-04 2.916038043829069417e-04 5.478948853513781981e-04 1.124102654094681283e-03 1.124102654094681717e-03 1.257528304048778720e-03
2.946839357504189480e-04 2.946839357504193817e-04 5.554292419767854760e-04 1.122491261885620161e-03 1.122491261885620378e-03 1.257257352748187337e-03
2.976900117905947364e-04 2.976900117905960375e-04 5.629348891458459949e-04 1.120900356191896702e-03 1.120900356191896919e-03 1.256904485941860630e-03
3.006209764583258497e-04 3.006209764583265545e-04 5.704116412032602442e-04 1.119332251274490373e-03 1.119332251274490590e-03 1.256469618693405177e-03
3.034758678382806665e-04 3.034758678382808834e-04 5.778593123302600823e-04 1.117789212246839787e-03 1.117789212246840004e-03 1.255952755909792292e-03
3.062538230737015172e-04 3.062538230737033604e-04 5.852777162486550453e-04 1.116273446250930180e-03 1.116273446250930614e-03 1.255353988181257810e-03
3.089540830065461456e-04 3.089540830065471214e-04 5.926666658781447718e-04 1.114787093779763582e-03 1.114787093779763582e-03 1.254673487576215933e-03
3.115759965093541713e-04 3.115759965093552013e-04 6.000259729987392123e-04 1.113332220191025649e-03 1.113332220191025649e-03 1.253911503407206677e-03
3.141190244602842948e-04 3.141190244602857042e-04 6.073554478957502887e-04 1.111910807472647582e-03 1.111910807472647799e-03 1.253068357987548219e-03
3.165827433153630224e-04 3.165827433153636187e-04 6.146548989654864294e-04 1.110524746319917428e-03 1.110524746319917428e-03 1.252144442399697128e-03
3.189668482585392650e-04 3.189668482585399155e-04 6.219241323325876408e-04 1.109175828568754844e-03 1.109175828568755061e-03 1.251140212287250907e-03
3.212711558715522454e-04 3.212711558715535464e-04 6.291629514132303759e-04 1.107865740050807289e-03 1.107865740050807506e-03 1.250056183695248940e-03
3.234956063128790050e-04 3.234956063128804145e-04 6.363711564892432721e-04 1.106596053908763793e-03 1.106596053908763793e-03 1.248892928967029964e-03
3.256402649546842566e-04 3.256402649546849071e-04 6.435485442276278872e-04 1.105368224431919899e-03 1.105368224431920116e-03 1.247651072722448734e-03
3.277053234681998376e-04 3.277053234682007592e-04 6.506949071954376421e-04 1.104183581447157033e-03 1.104183581447157250e-03 1.246331287925681605e-03
3.296911003282684913e-04 3.296911003282691961e-04 6.578100333473911382e-04 1.103043325309943428e-03 1.103043325309943428e-03 1.244934292060112264e-03
3.315980407143122983e-04 3.315980407143130572e-04 6.648937054640548542e-04 1.101948522534409352e-03 1.101948522534409352e-03 1.243460843429083570e-03
3.334267158096609505e-04 3.334267158096613300e-04 6.719457005887329330e-04 1.100900102085145818e-03 1.100900102085146251e-03 1.241911737586746728e-03
3.351778214749289667e-04 3.351778214749303220e-04 6.789657893976422127e-04 1.099898852366027347e-03 1.099898852366027347e-03 1.240287803924969854e-03
3.368521763117087288e-04 3.368521763117094336e-04 6.859537355643983416e-04 1.098945418915470715e-03 1.098945418915471149e-03 1.238589902416096936e-03
3.384507191047291192e-04 3.384507191047302034e-04 6.929092950508750244e-04 1.098040302830846334e-03 1.098040302830846334e-03 1.236818920538563550e-03
3.399745056693135453e-04 3.399745056693145211e-04 6.998322153836413189e-04 1.097183859919728579e-03 1.097183859919728579e-03 1.234975770383304377e-03
3.414247051062017273e-04 3.414247051062025947e-04 7.067222348490862643e-04 1.096376300586775557e-03 1.096376300586775774e-03 1.233061385968451783e-03
3.428025954982832956e-04 3.428025954982842714e-04 7.135790816504780382e-04 1.095617690443456433e-03 1.095617690443456433e-03 1.231076720762752652e-03
3.441095590727473474e-04 3.441095590727479979e-04 7.204024729996017038e-04 1.094907951631120041e-03 1.094907951631120474e-03 1.229022745435088626e-03
3.453470768591896658e-04 3.453470768591902079e-04 7.271921141150886753e-04 1.094246864840703716e-03 1.094246864840703933e-03 1.226900445849469059e-03
3.465167228920392525e-04 3.465167228920397946e-04 7.339476971658125863e-04 1.093634071999626325e-03 1.093634071999626542e-03 1.224710821304909013e-03
3.476201579893078704e-04 3.476201579893085751e-04 7.406689000874414194e-04 1.093069079602411583e-03 1.093069079602412234e-03 1.222454883053049725e-03
3.486591231662652967e-04 3.486591231662660557e-04 7.473553853199261425e-04 1.092551262644468222e-03 1.092551262644468656e-03 1.220133653090160926e-03
3.496354327243216486e-04 3.496354327243222449e-04 7.540067983901008750e-04 1.092079869125575685e-03 1.092079869125576119e-03 1.217748163260184936e-03
3.505509670765275649e-04 3.505509670765279986e-04 7.606227663681542359e-04 1.091654025076205497e-03 1.091654025076205931e-03 1.215299454672625484e-03
3.514076653612233981e-04 3.514076653612243739e-04 7.672028961561723048e-04 1.091272740062884791e-03 1.091272740062885008e-03 1.212788577463241087e-03
3.522075178979777559e-04 3.522075178979790027e-04 7.737467725638227716e-04 1.090934913125341616e-03 1.090934913125341833e-03 1.210216590930160126e-03
3.529525585486438240e-04 3.529525585486444203e-04 7.802539561869140019e-04 1.090639339092739149e-03 1.090639339092739149e-03 1.207584564056860509e-03
3.536448570323923917e-04 3.536448570323930964e-04 7.867239809943130406e-04 1.090384715231356360e-03 1.090384715231356577e-03 1.204893576478190554e-03
3.542865112572534812e-04 3.542865112572541860e-04 7.931563516394500276e-04 1.090169648169248950e-03 1.090169648169249167e-03 1.202144719906073815e-03
3.548796397149293056e-04 3.548796397149297393e-04 7.995505403860540469e-04 1.089992661049418460e-03 1.089992661049418677e-03 1.199339100086150743e-03
3.554263739963917394e-04 3.554263739963926610e-04 8.059059836461500903e-04 1.089852200858797138e-03 1.089852200858797355e-03 1.196477839317259184e-03
3.559288514708402172e-04 3.559288514708409761e-04 8.122220780013203857e-04 1.089746645885937776e-03 1.089746645885938210e-03 1.193562079625261688e-03
3.563892081773526138e-04 3.563892081773536438e-04 8.184981756665021466e-04 1.089674313258749347e-03 1.089674313258749564e-03 1.190592986652487442e-03
3.568095719682888448e-04 3.568095719682896037e-04 8.247335792745214911e-04 1.089633466518028209e-03 1.089633466518028643e-03 1.187571754367831986e-03
3.571920559403228405e-04 3.571920559403236536e-04 8.309275358396805370e-04 1.089622323184355739e-03 1.089622323184356173e-03 1.184499610724243628e-03
3.575387521886053111e-04 3.575387521886059074e-04 8.370792297951115549e-04 1.089639062278461787e-03 1.089639062278462004e-03 1.181377824385271150e-03
3.578517259081663267e-04 3.578517259081671399e-04 8.431877748680499489e-04 1.089681831758977561e-03 1.089681831758977995e-03 1.178207712721440585e-03
3.581330098690943737e-04 3.581330098690949158e-04 8.492522046295270747e-04 1.089748755844280369e-03 1.089748755844280586e-03 1.174990651261150366e-03
3.583845992806237177e-04 3.583845992806243140e-04 8.552714613964555517e-04 1.089837942188492991e-03 1.089837942188493208e-03 1.171728084884000572e-03
3.586084470599851205e-04 3.586084470599854458e-04 8.612443832019707479e-04 1.089947488885381578e-03 1.089947488885382012e-03 1.168421541054458397e-03
3.588064595137024589e-04 3.588064595137028384e-04 8.671696884138172618e-04 1.090075491277118841e-03 1.090075491277119491e-03 1.165072645499443463e-03
3.589804924351504994e-04 3.589804924351507704e-04 8.730459574876810744e-04 1.090220048547703002e-03 1.090220048547703218e-03 1.161683140828246360e-03
3.591323476197405182e-04 3.591323476197414398e-04 8.788716112829159230e-04 1.090379270085354516e-03 1.090379270085354950e-03 1.158254908678032396e-03
3.592637697918071404e-04 3.592637697918080078e-04 8.846448851243975727e-04 1.090551281599291562e-03 1.090551281599291778e-03 1.154789996170811888e-03
3.593764439367743411e-04 3.593764439367752085e-04 8.903637977102997524e-04 1.090734230981616317e-03 1.090734230981616534e-03 1.151290647596911769e-03
3.594719930256671625e-04 3.594719930256684093e-04 8.960261136185171177e-04 1.090926293905037769e-03 1.090926293905038419e-03 1.147759342542726321e-03
3.595519761184404173e-04 3.595519761184410678e-04 9.016292979632492717e-04 1.091125679152638072e-03 1.091125679152638072e-03 1.144198841924607855e-03
3.596178868275382804e-04 3.596178868275388767e-04 9.071704612595508487e-04 1.091330633675056819e-03 1.091330633675057253e-03 1.140612243843937496e-03
3.596711521223621170e-04 3.596711521223629844e-04 9.126462921464094163e-04 1.091539447375436704e-03 1.091539447375436704e-03 1.137003051621082337e-03
3.597131314520696645e-04 3.597131314520699897e-04 9.180529749282401739e-04 1.091750457622486835e-03 1.091750457622486835e-03 1.133375257034453451e-03
3.597451161626652807e-04 3.597451161626654434e-04 9.233860880941066607e-04 1.091962053493521602e-03 1.091962053493521819e-03 1.129733442593725944e-03
3.597683291833002491e-04 3.597683291833008996e-04 9.286404790212355459e-04 1.092172679752826921e-03 1.092172679752827572e-03 1.126082907646696555e-03
3.597839249549228966e-04 3.597839249549230592e-04 9.338101087395623634e-04 1.092380840568547493e-03 1.092380840568548143e-03 1.122429824420936775e-03
3.597929895743455899e-04 3.597929895743458067e-04 9.388878592310800691e-04 1.092585102976000857e-03 1.092585102976001074e-03 1.118781431535563909e-03
3.597965411258620102e-04 3.597965411258625523e-04 9.438652939138103938e-04 1.092784100092353316e-03 1.092784100092353532e-03 1.115146274313081384e-03
3.597955301727905368e-04 3.597955301727908078e-04 9.487323602039254801e-04 1.092976534091480521e-03 1.092976534091480737e-03 1.111534503003244485e-03
3.597908403812354354e-04 3.597908403812357064e-04 9.534770213608820223e-04 1.093161178946155465e-03 1.093161178946155899e-03 1.107958241703684661e-03
3.597832892489469182e-04 3.597832892489476772e-04 9.580848040777895916e-04 1.093336882945047462e-03 1.093336882945047678e-03 1.104432041507010312e-03
3.597736289127545831e-04 3.597736289127548000e-04 9.625382498403970474e-04 1.093502570993968356e-03 1.093502570993968573e-03 1.100973429854624000e-03
3.597625470090297763e-04 3.597625470090300473e-04 9.668162643137976362e-04 1.093657246707811998e-03 1.093657246707812431e-03 1.097603561823424535e-03
3.597506675626707131e-04 3.597506675626721767e-04 9.708933746029275785e-04 1.093799994302679587e-03 1.093799994302679804e-03 1.094347963504955579e-03
3.597385518815178788e-04 3.597385518815185293e-04 9.747389358218016197e-04 1.091237326029128067e-03 1.093929980294330948e-03 1.093929980294331165e-03
3.597266994344486095e-04 3.597266994344490432e-04 9.783163859498466425e-04 1.088308251258865780e-03 1.094046455011626461e-03 1.094046455011626678e-03
3.597155486932299921e-04 3.597155486932302631e-04 9.815827409898200077e-04 1.085603757130634969e-03 1.094148753930509685e-03 1.094148753930509685e-03
3.597054779197377331e-04 3.597054779197379499e-04 9.844886527110164719e-04 1.083173220359930381e-03 1.094236298835813250e-03 1.094236298835813467e-03
3.596968058822464127e-04 3.596968058822474427e-04 9.869794919814521301e-04 1.081071293502781396e-03 1.094308598816099787e-03 1.094308598816100004e-03
3.596897924863871193e-04 3.596897924863878241e-04 9.889979879563130360e-04 1.079355266103024756e-03 1.094365251096444773e-03 1.094365251096445207e-03
3.596846393083862124e-04 3.596846393083864835e-04 9.904887903900464700e-04 1.078080502659070758e-03 1.094405941714040632e-03 1.094405941714040849e-03
3.596814900205186154e-04 3.596814900205191033e-04 9.914047626443712492e-04 1.077294149832981867e-03 1.094430446039616452e-03 1.094430446039616669e-03
3.596804307006917713e-04 3.596804307006921508e-04 9.917138815958418709e-04 1.077028236699818222e-03 1.094438629148017416e-03 1.094438629148017849e-03
3.597267668402712323e-04 3.597549743878260655e-04 9.916265512252408088e-04 1.076893234254611793e-03 1.094506304037733873e-03 1.094507058796780367e-03
3.598656663034016244e-04 3.599784281143157552e-04 9.913653723714215861e-04 1.076494743176641426e-03 1.094705908828192244e-03 1.094708535686620722e-03
3.600968027382917078e-04 3.603502610689225606e-04 9.909327461769406892e-04 1.075850317452145457e-03 1.095017857322151201e-03 1.095042980727329489e-03
3.604196339343857859e-04 3.608695925211150620e-04 9.903325595169547042e-04 1.074983833121984653e-03 1.095419415142130778e-03 1.095505848783517302e-03
3.608334043636902836e-04 3.615351976790712055e-04 9.895700248530767910e-04 1.073920589038441630e-03 1.095885825367834410e-03 1.096092062924468704e-03
3.613371486912342789e-04 3.623455157393068666e-04 9.886514785349084268e-04 1.072683947763598128e-03 1.096394422663412183e-03 1.096795461793316712e-03
3.619296962129196012e-04 3.632986599887653707e-04 9.875841553321801792e-04 1.071293791025872480e-03 1.096926178159685593e-03 1.097609025621988079e-03
3.626096761614450419e-04 3.643924297759174404e-04 9.863759567373363291e-04 1.069766255176098991e-03 1.097465964413234978e-03 1.098525108591077906e-03
3.633755238178450935e-04 3.656243241494133603e-04 9.850352282005890581e-04 1.068114116736018420e-03 1.098002170343897891e-03 1.099535662367021917e-03
3.642254873537864265e-04 3.669915569332729880e-04 9.835705567961302697e-04 1.066347398807691556e-03 1.098526095382156009e-03 1.100632439313235789e-03
3.651576353208059607e-04 3.684910729872166728e-04 9.819905966983451077e-04 1.064473978519335463e-03 1.099031342653762882e-03 1.101807167991810787e-03
3.661698647060778562e-04 3.701195654036938871e-04 9.803039259555950454e-04 1.062500109529218020e-03 1.099513297170139937e-03 1.103051697459167535e-03
3.672599094571842460e-04 3.718734933665482400e-04 9.785189348888092154e-04 1.060430840949445506e-03 1.099968707672473135e-03 1.104358110024447615e-03
3.684253493924272323e-04 3.737491004228690110e-04 9.766437441142104825e-04 1.058270341682851978e-03 1.100395363122655314e-03 1.105718804459628144e-03
3.696636193952487965e-04 3.757424328972678727e-04 9.746861487913110848e-04 1.056022147424380640e-03 1.100791846602022696e-03 1.107126553055536857e-03
3.709720188115747056e-04 3.778493582192319808e-04 9.726535849782559119e-04 1.053689347610382984e-03 1.101157349318747066e-03 1.108574536627823532e-03
3.723477209515109790e-04 3.800655829166738205e-04 9.705531138777513884e-04 1.051274726951679237e-03 1.101491530102194361e-03 1.110056361683962184e-03
3.737877826193330998e-04 3.823866700765891262e-04 9.683914199659726749e-04 1.048780872998942475e-03 1.101794408922297840e-03 1.111566063744167093e-03
3.752891535893730494e-04 3.848080560756550711e-04 9.661748194670871604e-04 1.046210258416548468e-03 1.102066285761508059e-03 1.113098100343186316e-03
3.768486859498944817e-04 3.873250664030419691e-04 9.639092761820013035e-04 1.043565304414184169e-03 1.102307678396446076e-03 1.114647336693968573e-03
3.784631432590468761e-04 3.899329304450278345e-04 9.616004222133984211e-04 1.040848430067644725e-03 1.102519274341114868e-03 1.116209026453040013e-03
3.801292094406547527e-04 3.926267950858563431e-04 9.592535816815290876e-04 1.038062091048002223e-03 1.102701893452207819e-03 1.117778789485107758e-03
3.818434973829657971e-04 3.954017370465511016e-04 9.568737959383747911e-04 1.035208810314681158e-03 1.102856458618350693e-03 1.119352588097841800e-03
3.836025571834327788e-04 3.982527738601453790e-04 9.544658492085277609e-04 1.032291202707858596e-03 1.102983972618690970e-03 1.120926702809223966e-03
3.854028840167258909e-04 4.011748734446984768e-04 9.520342938561228516e-04 1.029311994845617546e-03 1.103085499725774826e-03 1.122497708426108435e-03
3.872409255955807164e-04 4.041629622299232468e-04 9.495834747421362737e-04 1.026274041402281323e-03 1.103162150980583050e-03 1.124062450954053070e-03
3.891130892014085341e-04 4.072119318103997157e-04 9.471175523226079297e-04 1.023180338584123248e-03 1.103215072328748731e-03 1.125618025671944493e-03
3.910157482881297924e-04 4.103166441457947885e-04 9.446405242526717191e-04 1.020034035394379443e-03 1.103245435000034785e-03 1.127161756580705642e-03
3.929452486413369705e-04 4.134719352973400099e-04 9.421562454014535898e-04 1.016838443182634198e-03 1.103254427654884722e-03 1.128691177308235611e-03
3.948979141156486379e-04 4.166726177588785411e-04 9.396684462106767548e-04 1.013597043808968368e-03 1.103243249930102718e-03 1.130204013507792862e-03
3.968700519459196930e-04 4.199134813990155427e-04 9.371807494237489921e-04 1.010313496725583939e-03 1.103213107095831792e-03 1.131698166708736868e-03
3.988579576694941818e-04 4.231892931010249265e-04 9.346966851990994420e-04 1.006991645155141816e-03 1.103165205597951776e-03 1.133171699573314300e-03
4.008579196681911713e-04 4.264947951432283596e-04 9.322197046853181006e-04 1.003635521549922941e-03 1.103100749307262809e-03 1.134622822465480331e-03
4.028662233755539359e-04 4.298247024261489676e-04 9.297531921063593172e-04 1.000249352421181794e-03 1.103020936333275800e-03 1.136049881250462447e-03
4.048791551806402806e-04 4.331736986336460734e-04 9.273004754335807849e-04 9.968375626238082030e-04 1.102926956289095820e-03 1.137451346223872966e-03
4.068930060641055661e-04 4.365364314278529249e-04 9.248648357205471954e-04 9.934047791502584497e-04 1.102819987916805328e-03 1.138825802069405460e-03
4.089040750264568086e-04 4.399075068250643539e-04 9.224495151485016461e-04 9.899558344247491766e-04 1.102701196999661794e-03 1.140171938760823137e-03
4.109086723400153440e-04 4.432814828616642405e-04 9.200577238640385378e-04 9.864957691156511516e-04 1.102571734503197953e-03 1.141488543306331746e-03
4.129031226949760871e-04 4.466528627355787428e-04 9.176926456405001646e-04 9.830298343963491704e-04 1.102432734897072211e-03 1.142774492264072650e-03
4.148837682763878258e-04 4.500160875666608137e-04 9.153574424313518608e-04 9.795634936198703742e-04 1.102285314620835401e-03 1.144028744939561484e-03
4.168469718424186194e-04 4.533655289928525674e-04 9.130552578389231370e-04 9.761024232908207567e-04 1.102130570662539135e-03 1.145250337203923205e-03
4.187891198551703083e-04 4.566954818070641524e-04 9.107892195400034288e-04 9.726525132247379468e-04 1.101969579226517830e-03 1.146438375864885497e-03
4.207066257157280578e-04 4.600001568634867321e-04 9.085624407038332554e-04 9.692198657562159630e-04 1.101803394472013588e-03 1.147592033529561953e-03
4.225959331737407561e-04 4.632736745403453951e-04 9.063780204112313003e-04 9.658107937930770570e-04 1.101633047306915195e-03 1.148710543915799388e-03
4.244535199492694409e-04 4.665100590196947887e-04 9.042390431164457846e-04 9.624318175382609673e-04 1.101459544226932345e-03 1.149793197555524539e-03
4.262759016365077450e-04 4.697032337312683067e-04 9.021485771512112320e-04 9.590896596089382078e-04 1.101283866190470905e-03 1.150839337859573290e-03
4.280596359207215198e-04 4.728470182747297463e-04 9.001096723098557474e-04 9.557912383143721399e-04 1.101106967524901259e-03 1.151848357497563258e-03
4.298013271689765354e-04 4.759351272193555228e-04 8.981253565157415681e-04 9.525436587640644884e-04 1.100929774858732356e-03 1.152819695070637354e-03
4.314976314163092449e-04 4.789611711453491648e-04 8.961986316093244805e-04 9.493542015126931605e-04 1.100753186078894585e-03 1.153752832039687658e-03
4.331452617907664338e-04 4.819186603593584120e-04 8.943324682685144201e-04 9.462303083753342186e-04 1.100578069310818646e-03 1.154647289891763771e-03
4.347409943940866873e-04 4.848010116951785532e-04 8.925298000979833965e-04 9.431795650674478469e-04 1.100405261921765356e-03 1.155502627519955144e-03
