0.3375 0.994619 0.445041 0.556252 0.253632 0.22718 0.260523
0.3425 1.8497 5.585 1.19919 0.26288 0.255105 0.266519
0.3475 6.78925 9.75009 4.10684 0.296827 0.303856 0.287053
0.3525 29.7033 31.8627 27.9436 0.445343 0.463169 0.426771
0.3575 13.5666 13.6658 11.55 0.513176 0.531498 0.484521
0.3625 2.77869 2.69848 3.49776 0.527069 0.544991 0.50201
0.3675 0.805258 0.280285 0.69402 0.531096 0.546392 0.50548
0.3725 0.88062 0.50994 2.9473 0.535499 0.548942 0.520216
0.3775 1.32863 1.37469 0.984444 0.542142 0.555815 0.525139
0.3825 0.0435754 0.512228 0.738481 0.54236 0.558376 0.528831
0.3875 0.125467 0.000542566 0.301899 0.542987 0.558379 0.530341
0.3925 0.496456 0.246033 0.0383662 0.545469 0.559609 0.530532
0.3975 3.24399 0.11125 0.93612 0.561689 0.560165 0.535213
0.4025 0.389411 0.139633 1.96435 0.563636 0.560864 0.545035
0.4075 1.09084 0.0262056 1.95657 0.569091 0.560995 0.554818
0.4125 0.632569 0.065221 0.073174 0.572253 0.561321 0.555183
0.4175 0.193189 0.251088 0.178635 0.573219 0.562576 0.556077
0.4225 0.262129 0.287296 1.11624 0.57453 0.564013 0.561658
0.4275 0.9447 0.960008 1.4575 0.579254 0.568813 0.568945
0.4325 0.571518 0.558627 0.945765 0.582111 0.571606 0.573674
0.4375 0.19358 0.61407 0.826456 0.583079 0.574676 0.577806
0.4425 1.29158 1.5948 1.80105 0.589537 0.58265 0.586812
0.4475 5.83931 5.78671 8.18869 0.618733 0.611584 0.627755
0.4525 1.66574 1.61708 2.01754 0.627062 0.619669 0.637843
0.4575 0.163728 0.078243 0.6452 0.627881 0.62006 0.641069
0.4625 0.0508218 0.0492395 0.410791 0.628135 0.620307 0.643123
0.4675 0.0831189 0.191765 0.425957 0.628551 0.621265 0.645252
0.4725 0.535683 0.582184 0.498197 0.631229 0.624176 0.647743
0.4775 0.4329 2.11907 2.763 0.633393 0.634772 0.661558
0.4825 0.108931 0.698328 0.696471 0.633938 0.638263 0.665041
0.4875 0.445719 0.779273 0.0873473 0.636167 0.64216 0.665478
0.4925 0.241289 1.05534 0.494113 0.637373 0.647436 0.667948
0.4975 3.15969 2.57174 2.1473 0.653172 0.660295 0.678685
0.5025 1.51172 0.234048 2.12475 0.66073 0.661465 0.689308
0.5075 1.42446 0.534279 0.465421 0.667852 0.664137 0.691635
0.5125 0.396377 0.183507 0.108029 0.669834 0.665054 0.692176
0.5175 0.0203708 0.0128016 0.0891792 0.669936 0.665118 0.692622
0.5225 0.273934 1.48913 0.439675 0.671306 0.672564 0.69482
0.5275 0.334958 0.757082 0.466093 0.672981 0.676349 0.69715
0.5325 0.0136067 0.0240099 0.020069 0.673049 0.676469 0.697251
0.5375 0.0380814 0.0162797 0.00929162 0.673239 0.676551 0.697297
0.5425 0.108705 0.0797514 0.101527 0.673783 0.67695 0.697805
0.5475 0.0498651 0.361073 0.0768376 0.674032 0.678755 0.698189
0.5525 0.409919 0.123909 0.124952 0.676082 0.679374 0.698814
0.5575 0.0567341 0.0369103 0.10264 0.676365 0.679559 0.699327
0.5625 0.411076 0.00782066 0.0880431 0.678421 0.679598 0.699767
0.5675 0.146413 0.619674 0.0885773 0.679153 0.682696 0.70021
0.5725 0.971661 2.26022 1.66202 0.684011 0.693998 0.70852
0.5775 3.11821 3.47853 1.47224 0.699602 0.71139 0.715881
0.5825 0.389503 0.371175 1.03926 0.70155 0.713246 0.721078
0.5875 0.811452 0.499451 0.57795 0.705607 0.715743 0.723967
0.5925 1.0711 1.32675 1.13114 0.710962 0.722377 0.729623
0.5975 0.149572 1.36037 0.349916 0.71171 0.729179 0.731373
0.6025 0.0261577 0.118863 0.00453081 0.711841 0.729773 0.731395
0.6075 0.00789093 0.00491646 0.0112822 0.71188 0.729798 0.731452
0.6125 0.00210245 0.000478231 0.00630792 0.711891 0.7298 0.731483
0.6175 0.0889561 0.0559187 0.00856934 0.712336 0.73008 0.731526
0.6225 0.134257 0.0428835 0.0129301 0.713007 0.730294 0.731591
0.6275 0.0560155 0.0785005 0.0612167 0.713287 0.730687 0.731897
0.6325 0.0653554 0.0745271 0.0550758 0.713614 0.731059 0.732172
0.6375 0.290924 0.0311293 0.0296051 0.715068 0.731215 0.73232
0.6425 1.58246 0.0257764 0.0028271 0.722981 0.731344 0.732334
0.6475 0.107448 0.0110884 1.49556 0.723518 0.731399 0.739812
0.6525 0.055999 0.0552181 1.35847 0.723798 0.731675 0.746605
0.6575 0.0507019 0.026017 1.0952 0.724052 0.731805 0.752081
0.6625 0.06176 0.0597419 0.267911 0.72436 0.732104 0.75342
0.6675 0.531254 0.634538 0.77718 0.727017 0.735277 0.757306
0.6725 0.948794 0.665619 0.713882 0.731761 0.738605 0.760875
0.6775 1.72505 0.0402673 0.0611434 0.740386 0.738806 0.761181
0.6825 1.39283 0.0272906 0.0783317 0.74735 0.738943 0.761573
0.6875 0.607347 0.0388711 0.121206 0.750387 0.739137 0.762179
0.6925 0.0110525 0.254115 0.0827253 0.750442 0.740408 0.762592
0.6975 0.291219 2.382 0.229143 0.751898 0.752318 0.763738
0.7025 6.95202 10.0754 8.20865 0.786658 0.802695 0.804781
0.7075 25.1558 22.254 16.3291 0.912437 0.913965 0.886427
0.7125 3.4394 3.09706 5.12111 0.929634 0.92945 0.912032
0.7175 0.0365987 0.0528647 0.174448 0.929817 0.929714 0.912904
0.7225 0.0532399 0.0339929 1.53607 0.930083 0.929884 0.920585
0.7275 0.00617201 0.00649571 0.497908 0.930114 0.929917 0.923074
0.7325 0.0130903 0.00184578 0.0469797 0.93018 0.929926 0.923309
0.7375 0.0907256 0.000162385 0.0452702 0.930633 0.929927 0.923536
0.7425 0.000156744 0.000135393 0.0103369 0.930634 0.929927 0.923587
0.7475 0.500186 0.0114817 0.0186356 0.933135 0.929985 0.92368
0.7525 1.58815 0.0170108 0.0147012 0.941076 0.93007 0.923754
0.7575 0.0823814 0.00448869 0.00894924 0.941488 0.930092 0.923799
0.7625 0.00479167 0.00123055 0.0363105 0.941512 0.930098 0.92398
0.7675 0.0702312 0.0716192 0.0737312 0.941863 0.930457 0.924349
0.7725 0.112406 0.120793 0.11637 0.942425 0.93106 0.924931
0.7775 0.234446 0.146272 0.0604856 0.943597 0.931792 0.925233
0.7825 1.26836 1.31201 1.39551 0.949939 0.938352 0.932211
0.7875 0.153848 0.10854 0.532373 0.950708 0.938895 0.934873
0.7925 0.0987473 0.189256 0.00781571 0.951202 0.939841 0.934912
0.7975 1.70366 2.0168 3.37226 0.95972 0.949925 0.951773
0.8025 2.80954 2.44291 3.34399 0.973768 0.962139 0.968493
0.8075 0.189458 0.218606 0.585356 0.974715 0.963232 0.97142
0.8125 4.031e-08 1.82778e-12 0.383747 0.974715 0.963232 0.973338
0.8175 1.80724e-07 0.000649957 0.297711 0.974715 0.963236 0.974827
0.8225 0.0143289 0.0205583 0.0157548 0.974787 0.963338 0.974906
0.8275 0.352362 0.772674 1.45453 0.976548 0.967202 0.982178
0.8325 0.0580716 1.84344 1.14993 0.976839 0.976419 0.987928
0.8375 0.0061417 0.0905467 0.00940048 0.97687 0.976872 0.987975
0.8425 0.0234581 0.370257 0.00810898 0.976987 0.978723 0.988016
0.8475 0.698111 1.21249 0.202613 0.980477 0.984786 0.989029
0.8525 3.38421 2.63534 0.890712 0.997398 0.997962 0.993482
0.8575 0.248433 0.0976094 0.544667 0.998641 0.99845 0.996206
0.8625 0.0137526 0.0137159 0.0408578 0.998709 0.998519 0.99641
0.8675 0.0056783 0.00603949 0.00518197 0.998738 0.998549 0.996436
0.8725 0.0138764 0.0157109 0.0130227 0.998807 0.998628 0.996501
0.8775 0.0283831 0.0261437 0.0390253 0.998949 0.998758 0.996696
0.8825 0.000163263 0.000153003 0.0697093 0.99895 0.998759 0.997045
0.8875 0.000384815 0.000383452 0.046337 0.998952 0.998761 0.997276
0.8925 0.0589453 0.0592043 0.196144 0.999247 0.999057 0.998257
0.8975 0.0549783 0.0549378 0.0279444 0.999521 0.999332 0.998397
0.9025 0.0404822 0.0405402 0.0804924 0.999724 0.999534 0.998799
0.9075 0.0135718 0.0166139 0.044334 0.999792 0.999617 0.999021
0.9125 1.34388e-12 1.85358e-12 0.000403647 0.999792 0.999617 0.999023
0.9175 0.000252399 0.000252424 0.000910114 0.999793 0.999619 0.999027
0.9225 0.00197156 0.0209126 0.122563 0.999803 0.999723 0.99964
0.9275 0.000388203 0.0162304 0.0521507 0.999805 0.999804 0.999901
0.9325 0 6.38543e-11 0.00144335 0.999805 0.999804 0.999908
0.9375 0 0 0.000840063 0.999805 0.999804 0.999912
0.9425 0.00981379 0.029839 0.00733326 0.999854 0.999954 0.999949
0.9475 0.0284346 0.00838157 0.00707846 0.999996 0.999996 0.999984
0.9525 0.000796428 0.000890177 0.000805459 1 1 0.999988
0.9575 0 1.42053e-15 1.87671e-07 1 1 0.999988
0.9625 0 0 5.48538e-08 1 1 0.999988
0.9675 0 1.70559e-08 0.000584776 1 1 0.999991
0.9725 4.50162e-08 1.05782e-07 0.00172499 1 1 1
0.9775 0 9.86541e-08 1.91351e-08 1 1 1
0.9825 0 0 0 1 1 1
0.9875 0 1.65438e-16 0 1 1 1
0.9925 4.26119e-15 2.47353e-07 2.31621e-08 1 1 1
0.9975 2.50011e-07 3.5268e-15 4.30429e-13 1 1 1
T1 = 6.40801 6.40786 6.40911 ps
