5.259185388290070762e-01 3.887936059098755230e-09 3.887932846494097454e-09 3.887926388989333027e-09
5.360323568834111096e-01 3.886663804898426967e-09 3.886660515740862058e-09 3.886653885006355489e-09
5.461461749378151431e-01 3.885389911942853464e-09 3.885386546368808319e-09 3.885379741193229703e-09
5.562599929922190656e-01 3.884114593654666460e-09 3.884111151810798549e-09 3.884104171038321797e-09
5.663738110466230991e-01 3.882838051072201853e-09 3.882834533114492623e-09 3.882827375644051006e-09
5.764876291010270215e-01 3.881560473469938100e-09 3.881556879562788044e-09 3.881549544347142781e-09
5.866014471554310550e-01 3.880282038949674755e-09 3.880278369265009227e-09 3.880270855309848690e-09
5.967152652098349774e-01 3.879002915003629052e-09 3.878999169720179449e-09 3.878991476083191892e-09
6.068290832642390109e-01 3.877723259051210779e-09 3.877719438353725409e-09 3.877711564143521979e-09
6.169429013186429334e-01 3.876443218950136347e-09 3.876439323028739366e-09 3.876431267403825916e-09
6.270567193730469668e-01 3.875162933483549667e-09 3.875158962533046244e-09 3.875150724700733113e-09
6.371705374274508893e-01 3.873882532823876083e-09 3.873878487043178340e-09 3.873870066258461999e-09
6.472843554818549228e-01 3.872602138974757676e-09 3.872598018566295734e-09 3.872589414130742098e-09
6.573981735362589562e-01 3.871321866191950886e-09 3.871317671361160841e-09 3.871308882621716607e-09
6.675119915906628787e-01 3.870041821384088902e-09 3.870037552338928922e-09 3.870028578686751109e-09
6.776258096450669122e-01 3.868762104494527253e-09 3.868757761444952323e-09 3.868748602314272551e-09
6.877396276994708346e-01 3.867482808864651465e-09 3.867478392022271755e-09 3.867469046889181123e-09
6.978534457538748681e-01 3.866204021580104257e-09 3.866199531157744239e-09 3.866189999538971573e-09
7.079672638082787905e-01 3.864925823800172168e-09 3.864921260011467780e-09 3.864911541463262113e-09
7.180810818626828240e-01 3.863648291071411917e-09 3.863643654130557443e-09 3.863633748247426568e-09
7.281948999170867465e-01 3.862371493626278319e-09 3.862366783747621070e-09 3.862356690161197471e-09
7.383087179714907800e-01 3.861095496667168179e-09 3.861090714064959515e-09 3.861080432442767045e-09
7.484225360258947024e-01 3.859820360636852109e-09 3.859815505524943860e-09 3.859805035569300896e-09
7.585363540802987359e-01 3.858546141475735137e-09 3.858541214067371985e-09 3.858530555514166373e-09
7.686501721347027694e-01 3.857272890866642618e-09 3.857267891374203184e-09 3.857257043991792094e-09
7.787639901891066918e-01 3.856000656467676532e-09 3.855995585102495537e-09 3.855984548690502737e-09
7.888778082435107253e-01 3.854729482133706336e-09 3.854724339105833061e-09 3.854713113494123216e-09
7.989916262979146477e-01 3.853459408126980721e-09 3.853454193645040870e-09 3.853442778692545771e-09
8.091054443523186812e-01 3.852190471317429403e-09 3.852185185588453876e-09 3.852173581182136810e-09
8.192192624067226037e-01 3.850922705373114838e-09 3.850917348602397455e-09 3.850905554656129068e-09
8.293330804611266371e-01 3.849656140941198662e-09 3.849650713332175396e-09 3.849638729785707161e-09
8.394468985155305596e-01 3.848390805820042408e-09 3.848385307574162344e-09 3.848373134392143044e-09
8.495607165699345931e-01 3.847126725122696446e-09 3.847121156439303493e-09 3.847108793610200575e-09
8.596745346243385155e-01 3.845863921432240361e-09 3.845858282508493846e-09 3.845845730043663674e-09
8.697883526787425490e-01 3.844602414949342885e-09 3.844596705980157993e-09 3.844583963912834201e-09
8.799021707331465825e-01 3.843342223632447493e-09 3.843336444810408415e-09 3.843323513194780433e-09
8.900159887875505049e-01 3.842083363330888107e-09 3.842077514846139677e-09 3.842064393756430420e-09
9.001298068419545384e-01 3.840825847911219422e-09 3.840819929951489452e-09 3.840806619481046254e-09
9.102436248963584609e-01 3.839569689377200282e-09 3.839563702127720155e-09 3.839550202388150358e-09
9.203574429507624943e-01 3.838314897983640204e-09 3.838308841627071251e-09 3.838295152747372846e-09
9.304712610051664168e-01 3.837061482344376225e-09 3.837055357060843642e-09 3.837041479186579737e-09
9.405850790595704503e-01 3.835809449534774643e-09 3.835803255501812896e-09 3.835789188794281228e-09
9.506988971139743727e-01 3.834558805188886686e-09 3.834552542581412214e-09 3.834538287216912270e-09
9.608127151683784062e-01 3.833309553591592300e-09 3.833303222581918406e-09 3.833288778750916793e-09
9.709265332227823286e-01 3.832061697765951247e-09 3.832055298523741773e-09 3.832040666430184835e-09
9.810403512771863621e-01 3.830815239555936882e-09 3.830808772248260806e-09 3.830793952108809478e-09
9.911541693315903956e-01 3.829570179704903334e-09 3.829563644496194235e-09 3.829548636539538314e-09
1.001267987385994429e+00 3.828326517929799324e-09 3.828319914981874409e-09 3.828304719448093969e-09
1.011381805440398240e+00 3.827084252991548826e-09 3.827077582463623820e-09 3.827062199603482800e-09
1.021495623494802274e+00 3.825843382761590303e-09 3.825836644810291028e-09 3.825821074884640834e-09
1.031609441549206307e+00 3.824603904284906218e-09 3.824597099064298371e-09 3.824581342343426885e-09
1.041723259603610341e+00 3.823365813839582514e-09 3.823358941501153471e-09 3.823342998264230014e-09
1.051837077658014152e+00 3.822129106993181805e-09 3.822122167685933264e-09 3.822106038220387383e-09
1.061950895712418186e+00 3.820893778656022078e-09 3.820886772526443590e-09 3.820870457127477020e-09
1.072064713766822219e+00 3.819659823131542892e-09 3.819652750323649083e-09 3.819636249293653414e-09
1.082178531821226253e+00 3.818427234163849238e-09 3.818420094819221996e-09 3.818403408467284844e-09
1.092292349875630286e+00 3.817196004982634067e-09 3.817188799240447357e-09 3.817171927881837858e-09
1.102406167930034098e+00 3.815966128345538204e-09 3.815958856342589501e-09 3.815941800298319082e-09
1.112519985984438131e+00 3.814737596578209882e-09 3.814730258448965668e-09 3.814713018045302485e-09
1.122633804038842165e+00 3.813510401611981164e-09 3.813502997488594294e-09 3.813485573056625660e-09
1.132747622093246198e+00 3.812284535019438362e-09 3.812277065031807625e-09 3.812259456907019798e-09
1.142861440147650010e+00 3.811059988047922852e-09 3.811052452323715304e-09 3.811034660845608850e-09
1.152975258202054043e+00 3.809836751651090497e-09 3.809829150315799363e-09 3.809811175827444960e-09
1.163089076256458076e+00 3.808614816518605778e-09 3.808607149695566996e-09 3.808588992543276215e-09
1.173202894310862110e+00 3.807394173104054999e-09 3.807386440914503468e-09 3.807368101447462333e-09
1.183316712365265921e+00 3.806174811651226647e-09 3.806167014214340896e-09 3.806148492784264121e-09
1.193430530419669955e+00 3.804956722218806868e-09 3.804948859651733869e-09 3.804930156612541433e-09
1.203544348474073988e+00 3.803739894703511571e-09 3.803731967121403137e-09 3.803713082828899336e-09
1.213658166528478022e+00 3.802524318861845415e-09 3.802516326377933474e-09 3.802497261189521544e-09
1.223771984582882055e+00 3.801309984330500085e-09 3.801301927056105776e-09 3.801282681330472737e-09
1.233885802637285867e+00 3.800096880645459678e-09 3.800088758690031404e-09 3.800069332786914796e-09
1.243999620691689900e+00 3.798884997259802464e-09 3.798876810731009361e-09 3.798857205010906903e-09
1.254113438746093934e+00 3.797674323560583633e-09 3.797666072564284142e-09 3.797646287388224601e-09
1.264227256800497967e+00 3.796464848884325915e-09 3.796456533524661246e-09 3.796436569253962906e-09
1.274341074854901779e+00 3.795256562531706994e-09 3.795248182911106923e-09 3.795228039907146794e-09
1.284454892909305812e+00 3.794049453781135198e-09 3.794041010000404090e-09 3.794020688624408637e-09
1.294568710963709846e+00 3.792843511901456646e-09 3.792835004059746987e-09 3.792814504672625038e-09
1.304682529018113879e+00 3.791638726163754981e-09 3.791630154358679048e-09 3.791609477320764539e-09
1.314796347072517912e+00 3.790435085852345429e-09 3.790426450179959569e-09 3.790405595850908977e-09
1.324910165126921724e+00 3.789232580274950771e-09 3.789223880829806691e-09 3.789202849568371556e-09
1.335023983181325757e+00 3.788031198772165119e-09 3.788022435647371923e-09 3.788001227811249957e-09
1.345137801235729791e+00 3.786830930726171570e-09 3.786822104013399895e-09 3.786800719959110079e-09
1.355251619290133824e+00 3.785631765568868434e-09 3.785622875358417452e-09 3.785601315441116398e-09
1.365365437344537636e+00 3.784433692789296481e-09 3.784424739170077354e-09 3.784403003743469975e-09
1.375479255398941669e+00 3.783236701940463187e-09 3.783227685000119838e-09 3.783205774416311277e-09
1.385593073453345703e+00 3.782040782645753383e-09 3.782031702470627750e-09 3.782009617079980282e-09
1.395706891507749736e+00 3.780845924604588819e-09 3.780836781279774627e-09 3.780814521430853890e-09
1.405820709562153770e+00 3.779652117597796576e-09 3.779642911207177383e-09 3.779620477246610104e-09
1.415934527616557581e+00 3.778459351492375271e-09 3.778450082118656732e-09 3.778427474391028156e-09
1.426048345670961615e+00 3.777267616245880776e-09 3.777258283970610490e-09 3.777235502818428812e-09
1.436162163725365648e+00 3.776076901910380136e-09 3.776067506813998109e-09 3.776044552577553853e-09
1.446275981779769682e+00 3.774887198636050635e-09 3.774877740797903341e-09 3.774854613815214765e-09
1.456389799834173493e+00 3.773698496674313982e-09 3.773688976172694066e-09 3.773665676779452569e-09
1.466503617888577526e+00 3.772510786380759570e-09 3.772501203292938108e-09 3.772477731822418895e-09
1.476617435942981560e+00 3.771324058217637592e-09 3.771314412619875674e-09 3.771290769402904668e-09
1.486731253997385593e+00 3.770138302756096573e-09 3.770128594723707339e-09 3.770104780088577635e-09
1.496845072051789405e+00 3.768953510678139644e-09 3.768943740285463470e-09 3.768919754557932857e-09
1.506958890106193438e+00 3.767769672778259884e-09 3.767759840098745446e-09 3.767735683601942103e-09
1.517072708160597472e+00 3.766586779964936687e-09 3.766576885071113662e-09 3.766552558125538644e-09
1.527186526215001505e+00 3.765404823261745840e-09 3.765394866225302663e-09 3.765370369148763724e-09
1.537300344269405539e+00 3.764223793808374471e-09 3.764213774700172397e-09 3.764189107807760829e-09
1.547414162323809350e+00 3.763043682861420107e-09 3.763033601751461777e-09 3.763008765355562340e-09
1.557527980378213384e+00 3.761864481794891948e-09 3.761854338752410724e-09 3.761829333162631331e-09
1.567641798432617417e+00 3.760686182100674082e-09 3.760675977194140667e-09 3.760650802717310731e-09
1.577755616487021451e+00 3.759508775388729806e-09 3.759498508685855550e-09 3.759473165626006959e-09
1.587869434541425262e+00 3.758332253387203362e-09 3.758321924954964252e-09 3.758296413613361977e-09
1.597983252595829295e+00 3.757156607942312410e-09 3.757146217846982157e-09 3.757120538522045664e-09
1.608097070650233329e+00 3.755981831018212365e-09 3.755971379325393009e-09 3.755945532312724390e-09
1.618210888704637362e+00 3.754807914696618379e-09 3.754797401471234499e-09 3.754771387063639974e-09
1.628324706759041396e+00 3.753634851176438899e-09 3.753624276482767392e-09 3.753598094970206026e-09
1.638438524813445207e+00 3.752462632773166861e-09 3.752451996674848522e-09 3.752425648344495090e-09
1.648552342867849241e+00 3.751291251918303148e-09 3.751280554478375756e-09 3.751254039614563667e-09
1.658666160922253274e+00 3.750120701158598887e-09 3.750109942439517061e-09 3.750083261323771446e-09
1.668779978976657308e+00 3.748950973155270462e-09 3.748940153218889941e-09 3.748913306129956605e-09
1.678893797031061119e+00 3.747782060683099535e-09 3.747771179590736736e-09 3.747744166804545760e-09
1.689007615085465153e+00 3.746613956629516534e-09 3.746603014441927045e-09 3.746575836231666408e-09
1.699121433139869186e+00 3.745446653993560058e-09 3.745435650770969246e-09 3.745408307407068277e-09
1.709235251194273220e+00 3.744280145884819740e-09 3.744269081686958317e-09 3.744241573437072810e-09
1.719349069248677031e+00 3.743114425522332789e-09 3.743103300408431849e-09 3.743075627537496175e-09
1.729462887303081065e+00 3.741949486233427591e-09 3.741938300262185525e-09 3.741910463032445716e-09
1.739576705357485098e+00 3.740785321452452332e-09 3.740774074682157250e-09 3.740746073353156111e-09
1.749690523411889131e+00 3.739621924719630182e-09 3.739610617208088772e-09 3.739582452036713035e-09
1.759804341466293165e+00 3.738459289679733320e-09 3.738447921484289880e-09 3.738419592724786740e-09
1.769918159520696976e+00 3.737297410080788404e-09 3.737285981258362885e-09 3.737257489162348276e-09
1.780031977575101010e+00 3.736136279772747282e-09 3.736124790379854319e-09 3.736096135196336903e-09
1.790145795629505043e+00 3.734975892706161030e-09 3.734964342798878505e-09 3.734935524774337424e-09
1.800259613683909077e+00 3.733816242930777876e-09 3.733804632564798205e-09 3.733775651943140072e-09
1.810373431738312888e+00 3.732657324594211441e-09 3.732645653824836611e-09 3.732616510847462506e-09
1.820487249792716922e+00 3.731499131940498963e-09 3.731487400822666174e-09 3.731458095728484057e-09
1.830601067847120955e+00 3.730341659308749683e-09 3.730329867897004880e-09 3.730300400922466809e-09
1.840714885901524989e+00 3.729184901131687354e-09 3.729173049480233201e-09 3.729143420859365116e-09
1.850828703955929022e+00 3.728028851934288702e-09 3.728016940096963075e-09 3.727987150061388783e-09
1.860942522010332834e+00 3.726873506332301116e-09 3.726861534362625083e-09 3.726831583141590245e-09
1.871056340064736867e+00 3.725718859030909234e-09 3.725706826982065545e-09 3.725676714802475730e-09
1.881170158119140901e+00 3.724564904823252639e-09 3.724552812748089863e-09 3.724522539834552731e-09
1.891283976173544934e+00 3.723411638589045287e-09 3.723399486540108832e-09 3.723369053114937859e-09
1.901397794227948745e+00 3.722259055293162275e-09 3.722246843322683635e-09 3.722216249605958079e-09
1.911511612282352779e+00 3.721107149984237357e-09 3.721094878144157269e-09 3.721064124353725072e-09
1.921625430336756812e+00 3.719955917793267069e-09 3.719943586135230969e-09 3.719912672486765000e-09
1.931739248391160846e+00 3.718805353932230588e-09 3.718792962507607219e-09 3.718761889214614788e-09
1.941853066445564657e+00 3.717655453692716192e-09 3.717643002552588919e-09 3.717611769826466371e-09
1.951966884499968691e+00 3.716506212444546901e-09 3.716493701639721571e-09 3.716462309689782412e-09
1.962080702554372724e+00 3.715357625634427623e-09 3.715345055215467720e-09 3.715313504248944680e-09
1.972194520608776758e+00 3.714209688784617532e-09 3.714197058801812741e-09 3.714165349023920232e-09
1.982308338663180791e+00 3.713062397491587135e-09 3.713049707994982711e-09 3.713017839608939984e-09
1.992422156717584603e+00 3.711915747424716295e-09 3.711902998464108511e-09 3.711870971671175639e-09
2.002535974771988858e+00 3.710769734324989349e-09 3.710756925949935008e-09 3.710724740949430260e-09
2.012649792826392670e+00 3.709624354003703469e-09 3.709611486263525284e-09 3.709579143252866479e-09
2.022763610880796481e+00 3.708479602341222925e-09 3.708466675285015720e-09 3.708434174459752906e-09
2.032877428935200737e+00 3.707335475285705232e-09 3.707322488962341732e-09 3.707289830516177859e-09
2.042991246989604548e+00 3.706191968851874433e-09 3.706178923309996994e-09 3.706146107434840861e-09
2.053105065044008803e+00 3.705049079119801016e-09 3.705035974407856366e-09 3.705003001293817651e-09
2.063218883098412615e+00 3.703906802233710354e-09 3.703893638399917332e-09 3.703860508235371944e-09
2.073332701152816426e+00 3.702765134400775025e-09 3.702751911493156842e-09 3.702718624464748161e-09
2.083446519207220682e+00 3.701624071889972474e-09 3.701610789956350924e-09 3.701577346249051424e-09
2.093560337261624493e+00 3.700483611030929857e-09 3.700470270118924073e-09 3.700436669916026637e-09
2.103674155316028305e+00 3.699343748212775084e-09 3.699330348369823046e-09 3.699296591852994322e-09
2.113787973370432560e+00 3.698204479883054043e-09 3.698191021156394382e-09 3.698157108505709107e-09
2.123901791424836372e+00 3.697065802546607698e-09 3.697052284983303269e-09 3.697018216377250476e-09
2.134015609479240627e+00 3.695927712764524471e-09 3.695914136411444567e-09 3.695879912026976802e-09
2.144129427533644439e+00 3.694790207153050839e-09 3.694776572056893116e-09 3.694742192069438841e-09
2.154243245588048250e+00 3.693653282382561085e-09 3.693639588589855279e-09 3.693605053173350725e-09
2.164357063642452506e+00 3.692516935176556407e-09 3.692503182733644070e-09 3.692468492060571698e-09
2.174470881696856317e+00 3.691381162310621842e-09 3.691367351263699772e-09 3.691332505505091581e-09
2.184584699751260572e+00 3.690245960611473772e-09 3.690232091006556371e-09 3.690197090332045186e-09
2.194698517805664384e+00 3.689111326955970613e-09 3.689097398838915533e-09 3.689062243416750716e-09
2.204812335860068195e+00 3.687977258270169000e-09 3.687963271686676731e-09 3.687927961683737834e-09
2.214926153914472451e+00 3.686843751528383701e-09 3.686829706523995911e-09 3.686794242105838586e-09
2.225039971968876262e+00 3.685710803752281852e-09 3.685696700372392972e-09 3.685661081703260960e-09
2.235153790023280074e+00 3.684578412009971400e-09 3.684564250299815390e-09 3.684528477542671957e-09
2.245267608077684329e+00 3.683446573415132573e-09 3.683432353419804423e-09 3.683396426736349730e-09
2.255381426132088141e+00 3.682315285126132785e-09 3.682301006890581490e-09 3.682264926441276168e-09
2.265495244186492396e+00 3.681184544345195742e-09 3.681170207914221818e-09 3.681133973858321710e-09
2.275609062240896208e+00 3.680054348317565987e-09 3.680039953735835532e-09 3.680003566231395828e-09
2.285722880295300019e+00 3.678924694330685026e-09 3.678910241642717728e-09 3.678873700846642596e-09
2.295836698349704275e+00 3.677795579713392272e-09 3.677781068963582088e-09 3.677744375031618884e-09
2.305950516404108086e+00 3.676667001835159495e-09 3.676652433067757691e-09 3.676615586154530873e-09
2.316064334458512342e+00 3.675538958105285138e-09 3.675524331364412702e-09 3.675487331623455264e-09
2.326178152512916153e+00 3.674411445972175920e-09 3.674396761301832243e-09 3.674359608885581164e-09
2.336291970567319964e+00 3.673284462922596992e-09 3.673269720366642913e-09 3.673232415426490029e-09
2.346405788621724220e+00 3.672158006480938642e-09 3.672143206083118365e-09 3.672105748769405407e-09
2.356519606676128031e+00 3.671032074208528907e-09 3.671017216012446847e-09 3.670979606474510521e-09
2.366633424730531843e+00 3.669906663702913517e-09 3.669891747752073995e-09 3.669853986138231922e-09
2.376747242784936098e+00 3.668781772597194143e-09 3.668766798934970790e-09 3.668728885392571133e-09
2.386861060839339910e+00 3.667657398559365006e-09 3.667642367229008200e-09 3.667604301904438352e-09
2.396974878893744165e+00 3.666533539291639959e-09 3.666518450336296681e-09 3.666480233374994434e-09
2.407088696948147977e+00 3.665410192529839135e-09 3.665395045992526914e-09 3.665356677539013542e-09
2.417202515002551788e+00 3.664287356042736719e-09 3.664272151966370098e-09 3.664233632164254494e-09
2.427316333056956044e+00 3.663165027631482327e-09 3.663149766058852601e-09 3.663111095050856095e-09
2.437430151111359855e+00 3.662043205128960776e-09 3.662027886102760804e-09 3.661989064030732049e-09
2.447543969165764111e+00 3.660921886399234147e-09 3.660906509962046359e-09 3.660867536966968365e-09
2.457657787220167922e+00 3.659801069336956554e-09 3.659785635531242199e-09 3.659746511753284857e-09
2.467771605274571733e+00 3.658680751866808355e-09 3.658665260734945136e-09 3.658625986313425100e-09
2.477885423328975989e+00 3.657560931942955172e-09 3.657545383527200025e-09 3.657505958600641923e-09
2.487999241383379800e+00 3.656441607548489137e-09 3.656426001891000563e-09 3.656386426597141961e-09
2.498113059437784056e+00 3.655322776694920996e-09 3.655307113837755338e-09 3.655267388313545913e-09
2.508226877492187867e+00 3.654204437421644100e-09 3.654188717406760095e-09 3.654148841788397203e-09
2.518340695546591679e+00 3.653086587795445955e-09 3.653070810664693979e-09 3.653030785087625135e-09
2.528454513600995934e+00 3.651969225909992471e-09 3.651953391705141423e-09 3.651913216304070510e-09
2.538568331655399746e+00 3.650852349885362679e-09 3.650836458648069374e-09 3.650796133556995514e-09
2.548682149709803557e+00 3.649735957867546214e-09 3.649720009639386404e-09 3.649679534991596105e-09
2.558795967764207813e+00 3.648620048028014836e-09 3.648604042850454672e-09 3.648563418778545400e-09
2.568909785818611624e+00 3.647504618563229020e-09 3.647488556477651520e-09 3.647447783113541212e-09
2.579023603873015880e+00 3.646389667694214849e-09 3.646373548741908320e-09 3.646332626216851513e-09
2.589137421927419691e+00 3.645275193666119820e-09 3.645259017888281165e-09 3.645217946332878926e-09
2.599251239981823502e+00 3.644161194747784365e-09 3.644144962185523634e-09 3.644103741729727690e-09
2.609365058036227758e+00 3.643047669231320402e-09 3.643031379925662444e-09 3.642990010698796695e-09
2.619478876090631569e+00 3.641934615431717596e-09 3.641918269423577246e-09 3.641876751554368778e-09
2.629592694145035825e+00 3.640822031686402885e-09 3.640805629016643279e-09 3.640763962633185147e-09
2.639706512199439636e+00 3.639709916354907545e-09 3.639693457064280149e-09 3.639651642294083071e-09
2.649820330253843448e+00 3.638598267818413058e-09 3.638581751947598615e-09 3.638539788917591802e-09
2.659934148308247703e+00 3.637487084479425627e-09 3.637470512069016371e-09 3.637428400905554557e-09
2.670047966362651515e+00 3.636376364761394840e-09 3.636359735851897391e-09 3.636317476680771172e-09
2.680161784417055326e+00 3.635266107108330683e-09 3.635249421740169773e-09 3.635207014686621324e-09
2.690275602471459582e+00 3.634156309984469367e-09 3.634139568198000242e-09 3.634097013386724973e-09
2.700389420525863393e+00 3.633046971873926731e-09 3.633030173709417371e-09 3.632987471264582950e-09
2.710503238580267649e+00 3.631938091280354554e-09 3.631921236777990633e-09 3.631878386823240711e-09
2.720617056634671460e+00 3.630829666726591897e-09 3.630812755926488367e-09 3.630769758584950844e-09
2.730730874689075272e+00 3.629721696754371452e-09 3.629704729696557649e-09 3.629661585090862052e-09
2.740844692743479527e+00 3.628614179923964269e-09 3.628597156648402531e-09 3.628553864900680008e-09
2.750958510797883338e+00 3.627507114813903065e-09 3.627490035360474664e-09 3.627446596592372052e-09
2.761072328852287594e+00 3.626400500020634809e-09 3.626383364429149880e-09 3.626339778761832180e-09
2.771186146906691405e+00 3.625294334158260984e-09 3.625277142468453974e-09 3.625233410022621728e-09
2.781299964961095217e+00 3.624188615858213747e-09 3.624171368109742177e-09 3.624127489005638908e-09
2.791413783015499472e+00 3.623083343768975518e-09 3.623066040001437764e-09 3.623022014358845842e-09
2.801527601069903284e+00 3.621978516555813449e-09 3.621961156808721862e-09 3.621916984746985665e-09
2.811641419124307539e+00 3.620874132900467998e-09 3.620856717213275370e-09 3.620812398851298388e-09
2.821755237178711351e+00 3.619770191500918002e-09 3.619752719912997716e-09 3.619708255369260339e-09
2.831869055233115162e+00 3.618666691071087033e-09 3.618649163621752917e-09 3.618604553014298365e-09
2.841982873287519418e+00 3.617563630340589038e-09 3.617546047069081712e-09 3.617501290515557404e-09
2.852096691341923229e+00 3.616461008054488871e-09 3.616443368999982369e-09 3.616398466617617996e-09
2.862210509396327041e+00 3.615358822973030151e-09 3.615341128174633986e-09 3.615296080080256813e-09
2.872324327450731296e+00 3.614257073871405717e-09 3.614239323368156609e-09 3.614194129678199341e-09
2.882438145505135108e+00 3.613155759539498310e-09 3.613137953370377146e-09 3.613092614200888672e-09
2.892551963559539363e+00 3.612054878781664676e-09 3.612037016985580378e-09 3.611991532452225777e-09
2.902665781613943174e+00 3.610954430416489069e-09 3.610936513032285624e-09 3.610890883250361052e-09
2.912779599668346986e+00 3.609854413276560322e-09 3.609836440343024230e-09 3.609790665427451957e-09
2.922893417722751241e+00 3.608754826208260508e-09 3.608736797764114574e-09 3.608690877829449603e-09
2.933007235777155053e+00 3.607655668071527947e-09 3.607637584155423013e-09 3.607591519315877066e-09
